,id,created_at,name,followers_count,full_text,favorite_count,retweet_count,flag
153,1113511771086704640,2019-04-03 18:41:08,DieDilorenzo,298,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
154,1113511745312706560,2019-04-03 18:41:02,willycovas,295,"RT @carliferro: Detuvieron a otro panelista de América Televisión.
Día tristísimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…",0,45,Lavagna
155,1113511727801483264,2019-04-03 18:40:58,JorgeGa17562,127,RT @robdnavarro: Hoy uno de los sindicalistas más poderosos del país nos dijo que no apoyan a Lavgna porque quiere flexibilizar las relacio…,0,904,Lavagna
156,1113511717802323968,2019-04-03 18:40:56,argtine,143,"RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…",0,432,Lavagna
157,1113511701599617024,2019-04-03 18:40:52,GiordanoGringo,7202,"Daer traidor. El mismo que propone la unidad Cristina-Lavagna

La CGT resiste la presión de Hugo Moyano para lanzar un paro nacional: ""No hay consenso"" https://t.co/4X24LiwEfH",6,5,Lavagna
158,1113511655449735169,2019-04-03 18:40:41,GsalgadoGladys,97,"RT @Julioac13: Que  gobernara Lavagna implicaría que volviera a gobernar el peronismo, es decír, que Moyano no vaya preso, que las causas p…",0,129,Lavagna
159,1113511599170568192,2019-04-03 18:40:27,MSgheiz,266,RT @elbeangibbons: Alberto Fernández: “Los que sacan a relucir a Lavagna son los mismos que apoyaron a Macri,0,3,Lavagna
160,1113511417821323265,2019-04-03 18:39:44,Jjbaezap,387,"RT @GustavoBruzone: Zulemita podría ser candidata a Diputada en la lista de Lavagna. 

La culpa de todo lo que pasa en Argentina, la tenemo…",0,46,Lavagna
161,1113511374313988096,2019-04-03 18:39:34,FabyTres,866,"RT @FabyTres: Massa quiere ser candidato a Presidente??
Y como explica que le votó a MACRI todas las leyes en el CONGRESO para que GARQUE,…",0,1,Lavagna
162,1113511277618450432,2019-04-03 18:39:11,RON1613,110,"RT @MariaSwab: Interrumpieron a VH para pasar las mentiras de Massa. Un cipayo de USA,junto con Lavagna,aprobados por su embajada! No quere…",0,264,Lavagna
163,1113511241534902272,2019-04-03 18:39:02,RobertoFAlejan1,21,"RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…",0,432,Lavagna
164,1113511238988967937,2019-04-03 18:39:02,RON1613,110,"RT @parrillimarcelo: Cambiemos y Cambiemos 2 vs. CFK: en resumen, Cambiemos (Macri) no tiene un plan B ni V que pueda servir, por eso el si…",0,408,Lavagna
165,1113511238728847360,2019-04-03 18:39:02,Silvi_shp,188,RT @nachomdeo: Las campañas de Massa y Lavagna están volcando mas pesos en la economía que las exportaciones de soja.,0,297,Lavagna
166,1113511199583420416,2019-04-03 18:38:52,YukioM2,776,"Ni el libro ni la arena ni la ignorancia tienen principio ni fin.
https://t.co/7qmmrIz1oG",0,0,Lavagna
167,1113511149360898048,2019-04-03 18:38:40,Kono2018,52,"RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…",0,432,Lavagna
168,1113511132931731462,2019-04-03 18:38:36,vivianalacroze,2212,"RT @nicolenia: Primero fue Massa; después le tocó a Lavagna; ésta semana la estrellita es Lousteau...
-Ex funcionario bonaerense durante el…",0,65,Lavagna
169,1113511071682367490,2019-04-03 18:38:22,gracybellu,536,"RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…",0,432,Lavagna
170,1113511053403598848,2019-04-03 18:38:17,ClaudiaFichera7,5929,RT @AlciraArgumedo: Tanto el kirchnerismo como Roberto Lavagna lidiaron más tiempo y con un FMI más agresivo que el que le tocó a Cambiemos…,0,28,Lavagna
171,1113511003810074625,2019-04-03 18:38:05,SolchuuVanerio,223,"RT @PeroniaRepublic: Lo midieron a Espert: Muerto. 
A Massa: Muerto 
A Lavagna con toda la tarasca, Muerto. 
A Pichetto, Muerto. 
A Urtubey…",0,878,Lavagna
172,1113510935237419009,2019-04-03 18:37:49,diagonalesweb,133478,"📦#Elecciones2019 | La CGT le pide un baño de humildad a CFK, Massa y Lavagna y exige la unidad
https://t.co/j3kHnylypx",0,0,Lavagna
173,1113510922268622850,2019-04-03 18:37:46,elchachofedera1,187,"RT @El__Trompeta: ✔Los mismos q decían:

🔸Aníbal le gana a Vidal
🔸Scioli le gana a Macri
🔸Cristina le gana a E. Bullrich

✔Son los q hoy di…",0,18,Lavagna
174,1113510836511940608,2019-04-03 18:37:26,mom_marcela,559,"@agencialavieja Massa grasa apaña a la araña, apaña a Lavagna q no se baña.",1,0,Lavagna
175,1113510796250763265,2019-04-03 18:37:16,lilarossi,803,"RT @carliferro: Detuvieron a otro panelista de América Televisión.
Día tristísimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…",0,45,Lavagna
176,1113510731704668161,2019-04-03 18:37:01,Elvipale,1613,RT @SantoroLeandro: Me parece una tontería descalificar a Lavagna porque usa medias con sandalias y una imbécilidad usar la foto como estra…,0,98,Lavagna
177,1113510703372148736,2019-04-03 18:36:54,lionelelgrande,160,"RT @rinconet: ""Con lo de la flexibilización laboral, Lavagna debe creer que se va a acercar más al círculo rojo."" Ricardo Pignanelli en #Na…",0,36,Lavagna
178,1113510650137989124,2019-04-03 18:36:41,IldaGutirrez1,185,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
179,1113510612221472770,2019-04-03 18:36:32,REINA_MENCIA,1785,"RT @carliferro: Detuvieron a otro panelista de América Televisión.
Día tristísimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…",0,45,Lavagna
180,1113510604478742529,2019-04-03 18:36:30,su_seijas,2893,"RT @alexianotis: @JuaNyP__ Increíble, a primera vista en vez de ""Lavagna"" leí ""Lavagina """,0,1,Lavagna
181,1113510574065967104,2019-04-03 18:36:23,KikiLes2,697,RT @elbeangibbons: Alberto Fernández: “Los que sacan a relucir a Lavagna son los mismos que apoyaron a Macri,0,3,Lavagna
182,1113510571641659393,2019-04-03 18:36:22,SbSilvialarrosa,38,"RT @Winston_Dunhill: Y nunca te olvides, la famiglia Kirchner llegó al poder por obra y gracia del mismo mafioso que durante cuatro años no…",0,1005,Lavagna
183,1113510562984493056,2019-04-03 18:36:20,IacobellisT,1475,L'esibizione musicale di Gianluigi Paragone - Alla lavagna! 12/12/2018 https://t.co/aV8JumgoSl 5,0,0,Lavagna
184,1113510497469521927,2019-04-03 18:36:05,MacochaSa,4994,RT @MacochaSa: SI NO SE PRESENTARA A LA ELECCION DEJA A TODO UN PUEBLO HUERFANOOO EN MANOS DE LA MAFIA NAERKKOPERONCHOKK Y RUMBO A ARGENZUE…,0,1,Lavagna
185,1113510382373605376,2019-04-03 18:35:37,MacochaSa,4994,"SI NO SE PRESENTARA A LA ELECCION DEJA A TODO UN PUEBLO HUERFANOOO EN MANOS DE LA MAFIA NAERKKOPERONCHOKK Y RUMBO A ARGENZUELA !!!
LA OPO NOS QUIERE CONVENCER Q EL TITERE DE DUHALDE=KKS=MOYANO Q ES EL INUTIL D LAVAGNA ES NUESTRO SALVADOR CUANDO LA REALIDAD ES Q ES OTRO CHIROLITA! https://t.co/nyKMq6f1o4",1,1,Lavagna
186,1113510370046619649,2019-04-03 18:35:34,Charly842,2876,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
187,1113510368662511626,2019-04-03 18:35:34,gmail_barrera,125,"RT @PeroniaRepublic: Lo midieron a Espert: Muerto. 
A Massa: Muerto 
A Lavagna con toda la tarasca, Muerto. 
A Pichetto, Muerto. 
A Urtubey…",0,878,Lavagna
188,1113510344662704128,2019-04-03 18:35:28,claudiaebalague,6179,"RT @PlatoFuerte870: (AHORA) @MiguelLifschitz con @marialauratv : ""Compartop la visión que tiene Lavagna. No es una propuesta de un candidat…",0,4,Lavagna
189,1113510326006374408,2019-04-03 18:35:24,Renegad21598434,1378,"RT @Ricardo_blogger: El kirchnerismo y PJ-K está viendo la chance de ganar una elección y pide que entren todos a una interna. Mientras, el…",0,33,Lavagna
190,1113510261971927043,2019-04-03 18:35:09,ClauRF65,1407,"RT @wallydays0926: Te gusta ?
Pero Lavagna laburo con Duhalde.
Devaluo 400 % en una semana
Nos mintió ""El que deposito U$S recibirá U$S
Des…",0,22,Lavagna
191,1113510258679349248,2019-04-03 18:35:08,dmaquel,79,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
192,1113510202115088385,2019-04-03 18:34:54,marisaherreroD,634,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
193,1113510104463302658,2019-04-03 18:34:31,JoseLui04658369,121,RT @nachomdeo: Las campañas de Massa y Lavagna están volcando mas pesos en la economía que las exportaciones de soja.,0,297,Lavagna
194,1113509995952398336,2019-04-03 18:34:05,dalealfadale,31,"@KokoroLibros @NoeliaCustodiou Me venía riendo en el camino con lo mismo. Yo tampoco te milito un Lavagna, es verdad, ya lo tuvimos que militar a Scioli, me parece que ya cumplimos con la cuota de sapos por tragar, no nos pueden pedir que militemos A LAVAGNA",2,0,Lavagna
195,1113509965308801025,2019-04-03 18:33:58,CristinaChaca,5758,RT @a_b_berurier: Massa maraca. Habla macanas. Manda la plata para Manhattan. Ama a la cana. Transa para Lavagna. Andá a cagar!,0,130,Lavagna
196,1113509929338458112,2019-04-03 18:33:49,gmail_barrera,125,RT @nachomdeo: Las campañas de Massa y Lavagna están volcando mas pesos en la economía que las exportaciones de soja.,0,297,Lavagna
197,1113509905342836737,2019-04-03 18:33:44,IzqSocialista,12139,"RT @PekeFB4: Votar a Macri, Cristina, Massa o Lavagna es  votar por Lagarde. Votar a la izquierda es votar por la lucha contra el FMI y el…",0,8,Lavagna
198,1113509887328301056,2019-04-03 18:33:39,Juanca94570131,1232,RT @elbeangibbons: Alberto Fernández: “Los que sacan a relucir a Lavagna son los mismos que apoyaron a Macri,0,3,Lavagna
199,1113509740531859461,2019-04-03 18:33:04,anamari64752867,55,"RT @GFrondizi: #BuenMiercoles 
Excelente @clarincom con sincericidio total
Dice q @sergiomassa le quiere marcar la cancha a Macri y Lavagna…",0,41,Lavagna
200,1113509727164612608,2019-04-03 18:33:01,mariolato50,1016,RT @a_b_berurier: Massa maraca. Habla macanas. Manda la plata para Manhattan. Ama a la cana. Transa para Lavagna. Andá a cagar!,0,130,Lavagna
201,1113509669199331331,2019-04-03 18:32:47,Appapalosa,426,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
202,1113509609749319680,2019-04-03 18:32:33,lockekantsmith,394,Seguro que ahora salen a decir que es porque Tinelli charla con Lavagna https://t.co/UYDhVtnGxJ,1,0,Lavagna
203,1113509575053971457,2019-04-03 18:32:25,MartaGracielaG,264,"RT @clarincom: Las reuniones de Marcelo Tinelli: vuelve a verse con Roberto Lavagna y suma fotos con Lousteau, Massa, Pichetto y Urtubey ht…",0,7,Lavagna
204,1113509491402735618,2019-04-03 18:32:05,estefaniacogni2,1607,"RT @Abogadoexitoso2: De Vido candidato desde la carcel
Flor candidata desde Cuba
Nestor vive desde el Arsat
Cristina con 5 pedidos de captu…",0,25,Lavagna
205,1113509428588756992,2019-04-03 18:31:50,VGalvaliz,46,Vida de LAVAGNA! https://t.co/3MAsotULWi,0,0,Lavagna
206,1113509425950728192,2019-04-03 18:31:49,monimart42,312,@pablogcei @todonoticias @mauriciomacri @RLavagna LAVAGNA ES COMO VOTAR ALA KRETINAAA  KKKKK,0,0,Lavagna
207,1113509351828938752,2019-04-03 18:31:32,add_luis,183,"RT @eldestapeweb: Pignanelli, contra Lavagna: ""La flexibilización laboral es el peor error que podemos cometer"" https://t.co/z2G03VJjGI",0,42,Lavagna
208,1113509343914229761,2019-04-03 18:31:30,natacha75a,1413,"RT @PeroniaRepublic: Lo midieron a Espert: Muerto. 
A Massa: Muerto 
A Lavagna con toda la tarasca, Muerto. 
A Pichetto, Muerto. 
A Urtubey…",0,878,Lavagna
209,1113509257234849793,2019-04-03 18:31:09,martaabadie,164,RT @MARTAPIERO4: @pablogcei @todonoticias @mauriciomacri @RLavagna Perdón equivoque la respuesta malísima mía.  A Leuco le parece que gana…,0,7,Lavagna
210,1113509108089479168,2019-04-03 18:30:34,juancariregui,2740,Zulemita Menem ya tiene su fórmula para saltar la grieta: Lavagna-Pichetto https://t.co/MHDZp6J30O https://t.co/HsuFz9LSDQ,0,0,Lavagna
211,1113509105958838273,2019-04-03 18:30:33,ortizstella640,1684,"RT @LicVeronicag: A partir de hora podemos reemplazar el uso de la frase, Hijo de P... o Hijo de Yuta, por Hijo de Lavagna😁
#CarrioAIndagat…",0,11,Lavagna
212,1113509099587739651,2019-04-03 18:30:31,martaabadie,164,RT @ZuniSantaFe: @pablogcei @adez70 @todonoticias @mauriciomacri @RLavagna Qué  Leuco? El montonero o el pichón??Qué  Lavagna el que se que…,0,9,Lavagna
213,1113509088724365312,2019-04-03 18:30:29,PerazziniElena,1386,RT @a_b_berurier: Massa maraca. Habla macanas. Manda la plata para Manhattan. Ama a la cana. Transa para Lavagna. Andá a cagar!,0,130,Lavagna
214,1113508992293249029,2019-04-03 18:30:06,aelascano1,46,RT @nachomdeo: Las campañas de Massa y Lavagna están volcando mas pesos en la economía que las exportaciones de soja.,0,297,Lavagna
215,1113508991169118208,2019-04-03 18:30:06,mariolato50,1016,"RT @MariaSwab: Interrumpieron a VH para pasar las mentiras de Massa. Un cipayo de USA,junto con Lavagna,aprobados por su embajada! No quere…",0,264,Lavagna
216,1113508976375816192,2019-04-03 18:30:02,terfer62,1059,"RT @carliferro: Detuvieron a otro panelista de América Televisión.
Día tristísimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…",0,45,Lavagna
217,1113508968826122240,2019-04-03 18:30:00,giobianchiroma,1026,RT @betovaldez: Las razones por las que Lavagna todavía no anuncia que es candidato. https://t.co/7JAVRo7BPi,0,13,Lavagna
218,1113508712046637058,2019-04-03 18:28:59,paloma2012,3102,"@raultavera1956 @osvaldogonzalo @mauriciomacri @banquemos No cambia lo que son, una horda de inutiles egocentricos, dotados de el aparato electoral que necesita el PRO. No quieren ver mas alla de aus propias narices. Y propician un pacto con Lavagna... Es en serio lo tuyo o es broma?",1,0,Lavagna
219,1113508690932453376,2019-04-03 18:28:54,martaabadie,164,RT @dalbon_ana: @pablogcei @todonoticias @mauriciomacri @RLavagna El NONO LAVAGNA NO GANA EN NINGUNA PCIA.ASI DE CLARO.,0,3,Lavagna
220,1113508653674450946,2019-04-03 18:28:45,pedrorinaldi6,596,"RT @clarincom: Las reuniones de Marcelo Tinelli: vuelve a verse con Roberto Lavagna y suma fotos con Lousteau, Massa, Pichetto y Urtubey ht…",0,7,Lavagna
221,1113508486447554562,2019-04-03 18:28:05,TripodiNora,988,"RT @eldestapeweb: Héctor Daer: ""Lavagna debe aceptar que Cristina participe del proceso de unidad"" https://t.co/kG8bba57b8",0,51,Lavagna
222,1113508413982556161,2019-04-03 18:27:48,Juanca94570131,1232,RT @lacorrientek: El jeño del hijo de Lavagna propone compensar a los bancos  (porque de eso se trata) por el subsidio a los tomadores de p…,0,43,Lavagna
223,1113508393237516288,2019-04-03 18:27:43,ramnoel,6101,RT @robdnavarro: Hoy uno de los sindicalistas más poderosos del país nos dijo que no apoyan a Lavgna porque quiere flexibilizar las relacio…,0,904,Lavagna
224,1113508339370078208,2019-04-03 18:27:30,GastiDure,170,RT @nachomdeo: Las campañas de Massa y Lavagna están volcando mas pesos en la economía que las exportaciones de soja.,0,297,Lavagna
225,1113508271850229760,2019-04-03 18:27:14,alvaronovoa1970,588,"RT @Juanca94570131: @SergioMassa C A L L A T E ...
T R A I D O R ....
V E N D I D O ...
H   D   M   P........
AHORA QUERES SER OPOSITOR ???…",0,6,Lavagna
226,1113508268616364039,2019-04-03 18:27:13,SigoRevolenado,544,RT @nachomdeo: Las campañas de Massa y Lavagna están volcando mas pesos en la economía que las exportaciones de soja.,0,297,Lavagna
227,1113508227633811457,2019-04-03 18:27:04,AmericoGuazelli,984,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
228,1113508179697197057,2019-04-03 18:26:52,RemiseroMilitan,215,RT @robdnavarro: Hoy uno de los sindicalistas más poderosos del país nos dijo que no apoyan a Lavgna porque quiere flexibilizar las relacio…,0,904,Lavagna
229,1113508099132932096,2019-04-03 18:26:33,luisoi,165,RT @nachomdeo: Las campañas de Massa y Lavagna están volcando mas pesos en la economía que las exportaciones de soja.,0,297,Lavagna
230,1113508086126456835,2019-04-03 18:26:30,Esteban_Broker,185,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
231,1113508068321648641,2019-04-03 18:26:26,Fiscales_Rojos,3837,"RT @Juanca94570131: @SergioMassa C A L L A T E ...
T R A I D O R ....
V E N D I D O ...
H   D   M   P........
AHORA QUERES SER OPOSITOR ???…",0,6,Lavagna
232,1113508035853455362,2019-04-03 18:26:18,GabiD813,1627,"RT @GustavoBruzone: Zulemita podría ser candidata a Diputada en la lista de Lavagna. 

La culpa de todo lo que pasa en Argentina, la tenemo…",0,46,Lavagna
233,1113508032569323521,2019-04-03 18:26:17,CarlosG39138870,322,"RT @PissanoV: Si no pensamos estamos en el horno!!! Aca el tema no es cristina, si se presenta o no! Aca el tema es el peronismo en general…",0,432,Lavagna
234,1113507999992221696,2019-04-03 18:26:09,LxivPollo,15,"@DominiFelipa1 @JeremyNewt__ @Gloria2009 Macri, De narvaez, Michetti, vidal, Lavagna, la lista es infinita si queres subo fotos con cada uno de estos, es como una veleta y va con el viento de turno,el pais no se soluciona poniendo a los ladrones de la obra publica de los lados del mostrador, asi solo se empeora",0,0,Lavagna
235,1113507944728080384,2019-04-03 18:25:56,ZoBeatriz,1172,"RT @pablogcei: Dice Leuco, que lavagna  gana las elecciones @todonoticias  @mauriciomacri  @RLavagna  
Quien gana???? 

RETUITEAR",0,981,Lavagna
236,1113507936180088832,2019-04-03 18:25:54,indiamalinche,1160,"RT @carliferro: Detuvieron a otro panelista de América Televisión.
Día tristísimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…",0,45,Lavagna
237,1113507922464661517,2019-04-03 18:25:51,AleDiasperez,321,La hija del ex presidente de la Nación sinceró su interés en dar un salto a la política https://t.co/0WxCfxdpG4,0,0,Lavagna
238,1113507896426422274,2019-04-03 18:25:45,josetetra,303,"RT @carliferro: Detuvieron a otro panelista de América Televisión.
Día tristísimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…",0,45,Lavagna
239,1113507879666036742,2019-04-03 18:25:41,TomasAnax,434,"@MelasLavo @OrwellGeorge Y después votará a Lavagna. O a Cristina. Porque pertenecen al partido 
DLYVI: Dirigentes ladrones y votantes imbéciles.",0,0,Lavagna
240,1113507790394408960,2019-04-03 18:25:19,betovaldez,65241,Pablo Moyano sostuvo que no apoyarán a Roberto Lavagna https://t.co/XGPUVytmSR via @betovaldez,1,0,Lavagna
241,1113507761994776577,2019-04-03 18:25:13,DanielA24559956,1926,"RT @Juanca94570131: @SergioMassa C A L L A T E ...
T R A I D O R ....
V E N D I D O ...
H   D   M   P........
AHORA QUERES SER OPOSITOR ???…",0,6,Lavagna
242,1113507631019319296,2019-04-03 18:24:41,ZoganEl,28,RT @maredualb: @FerIglesias @clarincom Cuales radicales? Moreau bajo el ala de CfK? Cobos de vice de la doña? La UCR que llevo de candidato…,0,2,Lavagna
243,1113507617744224256,2019-04-03 18:24:38,tereben06,400,RT @SantoroLeandro: Me parece una tontería descalificar a Lavagna porque usa medias con sandalias y una imbécilidad usar la foto como estra…,0,98,Lavagna
244,1113507608172871680,2019-04-03 18:24:36,secretmont,152,"RT @michunguty: @LongobardiM @SBerensztein No soy Marista. Pero creo que por ahora no hay otro camino. Lavagna les recuerdo fue candidato,…",0,1,Lavagna
245,1113507558172524545,2019-04-03 18:24:24,Sonia_Ftn,4196,RT @SantoroLeandro: Me parece una tontería descalificar a Lavagna porque usa medias con sandalias y una imbécilidad usar la foto como estra…,0,98,Lavagna
246,1113507547867230208,2019-04-03 18:24:22,layeguadelsur,2412,"RT @carliferro: Detuvieron a otro panelista de América Televisión.
Día tristísimo para Vila,Massa, Brito, Manzano, Barrionuevo, Lavagna, el…",0,45,Lavagna
